location,date,variant,num_sequences
Sweden,2021-05-17,B.1.258,2
Sweden,2021-05-17,B.1.367,0
Sweden,2021-05-17,B.1.620,0
Sweden,2021-05-17,Beta,133
Sweden,2021-05-17,Delta,32
Sweden,2021-05-17,Epsilon,0
Sweden,2021-05-17,Eta,0
Sweden,2021-05-17,Gamma,14
Sweden,2021-05-17,Iota,1
Sweden,2021-05-17,Kappa,0
Sweden,2021-05-17,Lambda,0
Sweden,2021-05-17,Mu,0
Sweden,2021-05-17,Omicron,0
Sweden,2021-05-17,S:677H.Robin1,0
Sweden,2021-05-17,S:677P.Pelican,0
Sweden,2021-05-17,others,40
Sweden,2021-05-17,non_who,47
Sweden,2021-05-31,Alpha,4999
Sweden,2021-05-31,B.1.1.277,0
Sweden,2021-05-31,B.1.1.302,0
Sweden,2021-05-31,B.1.1.519,0
Sweden,2021-05-31,B.1.160,1
Sweden,2021-05-31,B.1.177,1
Sweden,2021-05-31,B.1.221,0
Sweden,2021-05-31,B.1.258,0
Sweden,2021-05-31,B.1.367,0
Sweden,2021-05-31,B.1.620,2
Sweden,2021-05-31,Beta,101
Sweden,2021-05-31,Delta,107
Sweden,2021-05-31,Epsilon,0
Sweden,2021-05-31,Eta,0
Sweden,2021-05-31,Gamma,18
Sweden,2021-05-31,Iota,0
Sweden,2021-05-31,Kappa,0
Sweden,2021-05-31,Lambda,0
Sweden,2021-05-31,Mu,1
Sweden,2021-05-31,Omicron,0
Sweden,2021-05-31,S:677H.Robin1,0
Sweden,2021-05-31,S:677P.Pelican,0
Sweden,2021-05-31,others,38
Sweden,2021-05-31,non_who,42
Sweden,2021-06-14,Alpha,2992
Sweden,2021-06-14,B.1.1.277,0
Sweden,2021-06-14,B.1.1.302,0
Sweden,2021-06-14,B.1.1.519,0
Sweden,2021-06-14,B.1.160,0
Sweden,2021-06-14,B.1.177,3
Sweden,2021-06-14,B.1.221,0
Sweden,2021-06-14,B.1.258,0
Sweden,2021-06-14,B.1.367,0
Sweden,2021-06-14,B.1.620,0
Sweden,2021-06-14,Beta,16
Sweden,2021-06-14,Delta,799
Sweden,2021-06-14,Epsilon,0
Sweden,2021-06-14,Eta,0
Sweden,2021-06-14,Gamma,31
Sweden,2021-06-14,Iota,0
Sweden,2021-06-14,Kappa,0
Sweden,2021-06-14,Lambda,0
Sweden,2021-06-14,Mu,0
Sweden,2021-06-14,Omicron,0
Sweden,2021-06-14,S:677H.Robin1,0
Sweden,2021-06-14,S:677P.Pelican,0
Sweden,2021-06-14,others,35
Sweden,2021-06-14,non_who,38
Sweden,2021-06-28,Alpha,2040
Sweden,2021-06-28,B.1.1.277,0
Sweden,2021-06-28,B.1.1.302,0
Sweden,2021-06-28,B.1.1.519,0
Sweden,2021-06-28,B.1.160,0
Sweden,2021-06-28,B.1.177,1
Sweden,2021-06-28,B.1.221,0
Sweden,2021-06-28,B.1.258,0
Sweden,2021-06-28,B.1.367,0
Sweden,2021-06-28,B.1.620,0
Sweden,2021-06-28,Beta,15
Sweden,2021-06-28,Delta,1214
Sweden,2021-06-28,Epsilon,0
Sweden,2021-06-28,Eta,1
Sweden,2021-06-28,Gamma,29
Sweden,2021-06-28,Iota,0
Sweden,2021-06-28,Kappa,0
Sweden,2021-06-28,Lambda,0
Sweden,2021-06-28,Mu,0
Sweden,2021-06-28,Omicron,0
Sweden,2021-06-28,S:677H.Robin1,0
Sweden,2021-06-28,S:677P.Pelican,0
Sweden,2021-06-28,others,29
Sweden,2021-06-28,non_who,30
Sweden,2021-07-12,Alpha,640
Sweden,2021-07-12,B.1.1.277,0
Sweden,2021-07-12,B.1.1.302,0
Sweden,2021-07-12,B.1.1.519,0
Sweden,2021-07-12,B.1.160,0
Sweden,2021-07-12,B.1.177,0
Sweden,2021-07-12,B.1.221,0
Sweden,2021-07-12,B.1.258,0
Sweden,2021-07-12,B.1.367,0
Sweden,2021-07-12,B.1.620,0
Sweden,2021-07-12,Beta,4
Sweden,2021-07-12,Delta,1548
Sweden,2021-07-12,Epsilon,0
Sweden,2021-07-12,Eta,0
Sweden,2021-07-12,Gamma,5
Sweden,2021-07-12,Iota,0
Sweden,2021-07-12,Kappa,0
Sweden,2021-07-12,Lambda,2
Sweden,2021-07-12,Mu,1
Sweden,2021-07-12,Omicron,0
Sweden,2021-07-12,S:677H.Robin1,0
Sweden,2021-07-12,S:677P.Pelican,0
Sweden,2021-07-12,others,29
Sweden,2021-07-12,non_who,29
Sweden,2021-07-26,Alpha,154
Sweden,2021-07-26,B.1.1.277,0
Sweden,2021-07-26,B.1.1.302,0
Sweden,2021-07-26,B.1.1.519,0
Sweden,2021-07-26,B.1.160,0
Sweden,2021-07-26,B.1.177,0
Sweden,2021-07-26,B.1.221,0
Sweden,2021-07-26,B.1.258,0
Sweden,2021-07-26,B.1.367,0
Sweden,2021-07-26,B.1.620,0
Sweden,2021-07-26,Beta,1
Sweden,2021-07-26,Delta,3178
Sweden,2021-07-26,Epsilon,0
Sweden,2021-07-26,Eta,0
Sweden,2021-07-26,Gamma,8
Sweden,2021-07-26,Iota,0
Sweden,2021-07-26,Kappa,0
Sweden,2021-07-26,Lambda,1
Sweden,2021-07-26,Mu,2
Sweden,2021-07-26,Omicron,0
Sweden,2021-07-26,S:677H.Robin1,0
Sweden,2021-07-26,S:677P.Pelican,0
Sweden,2021-07-26,others,14
Sweden,2021-07-26,non_who,14
Sweden,2021-08-09,Alpha,34
Sweden,2021-08-09,B.1.1.277,0
Sweden,2021-08-09,B.1.1.302,0
Sweden,2021-08-09,B.1.1.519,0
Sweden,2021-08-09,B.1.160,0
Sweden,2021-08-09,B.1.177,0
Sweden,2021-08-09,B.1.221,0
Sweden,2021-08-09,B.1.258,0
Sweden,2021-08-09,B.1.367,0
Sweden,2021-08-09,B.1.620,0
Sweden,2021-08-09,Beta,4
Sweden,2021-08-09,Delta,4546
Sweden,2021-08-09,Epsilon,0
Sweden,2021-08-09,Eta,0
Sweden,2021-08-09,Gamma,0
Sweden,2021-08-09,Iota,0
Sweden,2021-08-09,Kappa,0
Sweden,2021-08-09,Lambda,0
Sweden,2021-08-09,Mu,0
Sweden,2021-08-09,Omicron,0
Sweden,2021-08-09,S:677H.Robin1,0
Sweden,2021-08-09,S:677P.Pelican,0
Sweden,2021-08-09,others,1
Sweden,2021-08-09,non_who,1
Sweden,2021-08-23,Alpha,11
Sweden,2021-08-23,B.1.1.277,0
Sweden,2021-08-23,B.1.1.302,0
Sweden,2021-08-23,B.1.1.519,0
Sweden,2021-08-23,B.1.160,0
Sweden,2021-08-23,B.1.177,0
Sweden,2021-08-23,B.1.221,0
Sweden,2021-08-23,B.1.258,0
Sweden,2021-08-23,B.1.367,0
Sweden,2021-08-23,B.1.620,0
Sweden,2021-08-23,Beta,0
Sweden,2021-08-23,Delta,6134
Sweden,2021-08-23,Epsilon,0
Sweden,2021-08-23,Eta,0
Sweden,2021-08-23,Gamma,2
Sweden,2021-08-23,Iota,0
Sweden,2021-08-23,Kappa,0
Sweden,2021-08-23,Lambda,1
Sweden,2021-08-23,Mu,0
Sweden,2021-08-23,Omicron,0
Sweden,2021-08-23,S:677H.Robin1,0
Sweden,2021-08-23,S:677P.Pelican,0
Sweden,2021-08-23,others,0
Sweden,2021-08-23,non_who,0
Sweden,2021-09-06,Alpha,2
Sweden,2021-09-06,B.1.1.277,0
Sweden,2021-09-06,B.1.1.302,0
Sweden,2021-09-06,B.1.1.519,0
Sweden,2021-09-06,B.1.160,0
Sweden,2021-09-06,B.1.177,0
Sweden,2021-09-06,B.1.221,0
Sweden,2021-09-06,B.1.258,0
Sweden,2021-09-06,B.1.367,0
Sweden,2021-09-06,B.1.620,0
Sweden,2021-09-06,Beta,0
Sweden,2021-09-06,Delta,5025
Sweden,2021-09-06,Epsilon,0
Sweden,2021-09-06,Eta,0
Sweden,2021-09-06,Gamma,1
Sweden,2021-09-06,Iota,0
Sweden,2021-09-06,Kappa,0
Sweden,2021-09-06,Lambda,0
Sweden,2021-09-06,Mu,0
Sweden,2021-09-06,Omicron,0
Sweden,2021-09-06,S:677H.Robin1,0
Sweden,2021-09-06,S:677P.Pelican,0
Sweden,2021-09-06,others,0
Sweden,2021-09-06,non_who,0
Sweden,2021-09-20,Alpha,0
Sweden,2021-09-20,B.1.1.277,0
Sweden,2021-09-20,B.1.1.302,0
Sweden,2021-09-20,B.1.1.519,0
Sweden,2021-09-20,B.1.160,0
Sweden,2021-09-20,B.1.177,0
Sweden,2021-09-20,B.1.221,0
Sweden,2021-09-20,B.1.258,0
Sweden,2021-09-20,B.1.367,0
Sweden,2021-09-20,B.1.620,0
Sweden,2021-09-20,Beta,0
Sweden,2021-09-20,Delta,4183
Sweden,2021-09-20,Epsilon,0
Sweden,2021-09-20,Eta,0
Sweden,2021-09-20,Gamma,0
Sweden,2021-09-20,Iota,0
Sweden,2021-09-20,Kappa,0
Sweden,2021-09-20,Lambda,0
Sweden,2021-09-20,Mu,0
Sweden,2021-09-20,Omicron,0
Sweden,2021-09-20,S:677H.Robin1,0
Sweden,2021-09-20,S:677P.Pelican,0
Sweden,2021-09-20,others,0
Sweden,2021-09-20,non_who,0
Sweden,2021-10-04,Alpha,2
Sweden,2021-10-04,B.1.1.277,0
Sweden,2021-10-04,B.1.1.302,0
Sweden,2021-10-04,B.1.1.519,0
Sweden,2021-10-04,B.1.160,0
Sweden,2021-10-04,B.1.177,0
Sweden,2021-10-04,B.1.221,0
Sweden,2021-10-04,B.1.258,0
Sweden,2021-10-04,B.1.367,0
Sweden,2021-10-04,B.1.620,0
Sweden,2021-10-04,Beta,0
Sweden,2021-10-04,Delta,3356
Sweden,2021-10-04,Epsilon,0
Sweden,2021-10-04,Eta,0
Sweden,2021-10-04,Gamma,0
Sweden,2021-10-04,Iota,0
Sweden,2021-10-04,Kappa,0
Sweden,2021-10-04,Lambda,0
Sweden,2021-10-04,Mu,0
Sweden,2021-10-04,Omicron,0
Sweden,2021-10-04,S:677H.Robin1,0
Sweden,2021-10-04,S:677P.Pelican,0
Sweden,2021-10-04,others,0
Sweden,2021-10-04,non_who,0
Sweden,2021-10-18,Alpha,1
Sweden,2021-10-18,B.1.1.277,0
Sweden,2021-10-18,B.1.1.302,0
Sweden,2021-10-18,B.1.1.519,0
Sweden,2021-10-18,B.1.160,0
Sweden,2021-10-18,B.1.177,0
Sweden,2021-10-18,B.1.221,0
Sweden,2021-10-18,B.1.258,0
Sweden,2021-10-18,B.1.367,0
Sweden,2021-10-18,B.1.620,0
Sweden,2021-10-18,Beta,0
Sweden,2021-10-18,Delta,2823
Sweden,2021-10-18,Epsilon,0
Sweden,2021-10-18,Eta,0
Sweden,2021-10-18,Gamma,0
Sweden,2021-10-18,Iota,0
Sweden,2021-10-18,Kappa,0
Sweden,2021-10-18,Lambda,0
Sweden,2021-10-18,Mu,0
Sweden,2021-10-18,Omicron,0
Sweden,2021-10-18,S:677H.Robin1,0
Sweden,2021-10-18,S:677P.Pelican,0
Sweden,2021-10-18,others,0
Sweden,2021-10-18,non_who,0
Sweden,2021-11-01,Alpha,0
Sweden,2021-11-01,B.1.1.277,0
Sweden,2021-11-01,B.1.1.302,1
Sweden,2021-11-01,B.1.1.519,0
Sweden,2021-11-01,B.1.160,0
Sweden,2021-11-01,B.1.177,0
Sweden,2021-11-01,B.1.221,0
Sweden,2021-11-01,B.1.258,0
Sweden,2021-11-01,B.1.367,0
Sweden,2021-11-01,B.1.620,0
Sweden,2021-11-01,Beta,0
Sweden,2021-11-01,Delta,4603
Sweden,2021-11-01,Epsilon,0
Sweden,2021-11-01,Eta,0
Sweden,2021-11-01,Gamma,0
Sweden,2021-11-01,Iota,0
Sweden,2021-11-01,Kappa,0
Sweden,2021-11-01,Lambda,0
Sweden,2021-11-01,Mu,0
Sweden,2021-11-01,Omicron,0
Sweden,2021-11-01,S:677H.Robin1,0
Sweden,2021-11-01,S:677P.Pelican,0
Sweden,2021-11-01,others,0
Sweden,2021-11-01,non_who,1
Sweden,2021-11-15,Alpha,0
Sweden,2021-11-15,B.1.1.277,0
Sweden,2021-11-15,B.1.1.302,0
Sweden,2021-11-15,B.1.1.519,0
Sweden,2021-11-15,B.1.160,0
Sweden,2021-11-15,B.1.177,0
Sweden,2021-11-15,B.1.221,0
Sweden,2021-11-15,B.1.258,0
Sweden,2021-11-15,B.1.367,0
Sweden,2021-11-15,B.1.620,0
Sweden,2021-11-15,Beta,0
Sweden,2021-11-15,Delta,4811
Sweden,2021-11-15,Epsilon,0
Sweden,2021-11-15,Eta,0
Sweden,2021-11-15,Gamma,0
Sweden,2021-11-15,Iota,0
Sweden,2021-11-15,Kappa,0
Sweden,2021-11-15,Lambda,0
Sweden,2021-11-15,Mu,0
Sweden,2021-11-15,Omicron,0
Sweden,2021-11-15,S:677H.Robin1,0
Sweden,2021-11-15,S:677P.Pelican,0
Sweden,2021-11-15,others,1
Sweden,2021-11-15,non_who,1
Sweden,2021-11-29,Alpha,0
Sweden,2021-11-29,B.1.1.277,0
Sweden,2021-11-29,B.1.1.302,0
Sweden,2021-11-29,B.1.1.519,0
Sweden,2021-11-29,B.1.160,0
Sweden,2021-11-29,B.1.177,0
Sweden,2021-11-29,B.1.221,0
Sweden,2021-11-29,B.1.258,0
Sweden,2021-11-29,B.1.367,0
Sweden,2021-11-29,B.1.620,0
Sweden,2021-11-29,Beta,0
Sweden,2021-11-29,Delta,4115
Sweden,2021-11-29,Epsilon,0
Sweden,2021-11-29,Eta,0
Sweden,2021-11-29,Gamma,0
Sweden,2021-11-29,Iota,0
Sweden,2021-11-29,Kappa,0
Sweden,2021-11-29,Lambda,0
Sweden,2021-11-29,Mu,0
Sweden,2021-11-29,Omicron,5
Sweden,2021-11-29,S:677H.Robin1,0
Sweden,2021-11-29,S:677P.Pelican,0
Sweden,2021-11-29,others,0
Sweden,2021-11-29,non_who,0
Sweden,2021-12-13,Alpha,0
Sweden,2021-12-13,B.1.1.277,0
Sweden,2021-12-13,B.1.1.302,0
Sweden,2021-12-13,B.1.1.519,0
Sweden,2021-12-13,B.1.160,0
Sweden,2021-12-13,B.1.177,0
Sweden,2021-12-13,B.1.221,0
Sweden,2021-12-13,B.1.258,0
Sweden,2021-12-13,B.1.367,0
Sweden,2021-12-13,B.1.620,0
Sweden,2021-12-13,Beta,0
Sweden,2021-12-13,Delta,3375
Sweden,2021-12-13,Epsilon,0
Sweden,2021-12-13,Eta,0
Sweden,2021-12-13,Gamma,0
Sweden,2021-12-13,Iota,0
Sweden,2021-12-13,Kappa,0
Sweden,2021-12-13,Lambda,0
Sweden,2021-12-13,Mu,0
Sweden,2021-12-13,Omicron,195
Sweden,2021-12-13,S:677H.Robin1,0
Sweden,2021-12-13,S:677P.Pelican,0
Sweden,2021-12-13,others,2
Sweden,2021-12-13,non_who,2
Sweden,2021-12-27,Alpha,0
Sweden,2021-12-27,B.1.1.277,0
Sweden,2021-12-27,B.1.1.302,0
Sweden,2021-12-27,B.1.1.519,0
Sweden,2021-12-27,B.1.160,0
Sweden,2021-12-27,B.1.177,0
Sweden,2021-12-27,B.1.221,0
Sweden,2021-12-27,B.1.258,0
Sweden,2021-12-27,B.1.367,0
Sweden,2021-12-27,B.1.620,0
Sweden,2021-12-27,Beta,0
Sweden,2021-12-27,Delta,777
Sweden,2021-12-27,Epsilon,0
Sweden,2021-12-27,Eta,0
Sweden,2021-12-27,Gamma,0
Sweden,2021-12-27,Iota,0
Sweden,2021-12-27,Kappa,0
Sweden,2021-12-27,Lambda,0
Sweden,2021-12-27,Mu,0
Sweden,2021-12-27,Omicron,434
Sweden,2021-12-27,S:677H.Robin1,0
Sweden,2021-12-27,S:677P.Pelican,0
Sweden,2021-12-27,others,28
Sweden,2021-12-27,non_who,28
Switzerland,2020-05-11,Alpha,0
Switzerland,2020-05-11,B.1.1.277,0
Switzerland,2020-05-11,B.1.1.302,0
Switzerland,2020-05-11,B.1.1.519,0
Switzerland,2020-05-11,B.1.160,0
Switzerland,2020-05-11,B.1.177,0
Switzerland,2020-05-11,B.1.221,0
Switzerland,2020-05-11,B.1.258,0
Switzerland,2020-05-11,B.1.367,0
Switzerland,2020-05-11,B.1.620,0
Switzerland,2020-05-11,Beta,0
Switzerland,2020-05-11,Delta,0
Switzerland,2020-05-11,Epsilon,0
Switzerland,2020-05-11,Eta,0
Switzerland,2020-05-11,Gamma,0
Switzerland,2020-05-11,Iota,0
Switzerland,2020-05-11,Kappa,0
Switzerland,2020-05-11,Lambda,0
Switzerland,2020-05-11,Mu,0
Switzerland,2020-05-11,Omicron,0
Switzerland,2020-05-11,S:677H.Robin1,0
Switzerland,2020-05-11,S:677P.Pelican,0
Switzerland,2020-05-11,others,106
Switzerland,2020-05-11,non_who,106
Switzerland,2020-05-25,Alpha,0
Switzerland,2020-05-25,B.1.1.277,0
Switzerland,2020-05-25,B.1.1.302,0
Switzerland,2020-05-25,B.1.1.519,0
Switzerland,2020-05-25,B.1.160,0
Switzerland,2020-05-25,B.1.177,0
Switzerland,2020-05-25,B.1.221,0
Switzerland,2020-05-25,B.1.258,0
Switzerland,2020-05-25,B.1.367,0
Switzerland,2020-05-25,B.1.620,0
Switzerland,2020-05-25,Beta,0
Switzerland,2020-05-25,Delta,0
Switzerland,2020-05-25,Epsilon,0
Switzerland,2020-05-25,Eta,0
Switzerland,2020-05-25,Gamma,0
Switzerland,2020-05-25,Iota,0
Switzerland,2020-05-25,Kappa,0
Switzerland,2020-05-25,Lambda,0
Switzerland,2020-05-25,Mu,0
Switzerland,2020-05-25,Omicron,0
Switzerland,2020-05-25,S:677H.Robin1,0
Switzerland,2020-05-25,S:677P.Pelican,0
Switzerland,2020-05-25,others,23
Switzerland,2020-05-25,non_who,23
Switzerland,2020-06-08,Alpha,0
Switzerland,2020-06-08,B.1.1.277,0
Switzerland,2020-06-08,B.1.1.302,0
Switzerland,2020-06-08,B.1.1.519,0
Switzerland,2020-06-08,B.1.160,0
Switzerland,2020-06-08,B.1.177,0
Switzerland,2020-06-08,B.1.221,0
Switzerland,2020-06-08,B.1.258,0
Switzerland,2020-06-08,B.1.367,0
Switzerland,2020-06-08,B.1.620,0
Switzerland,2020-06-08,Beta,0
Switzerland,2020-06-08,Delta,0
Switzerland,2020-06-08,Epsilon,0
Switzerland,2020-06-08,Eta,0
Switzerland,2020-06-08,Gamma,0
Switzerland,2020-06-08,Iota,0
Switzerland,2020-06-08,Kappa,0
Switzerland,2020-06-08,Lambda,0
Switzerland,2020-06-08,Mu,0
Switzerland,2020-06-08,Omicron,0
Switzerland,2020-06-08,S:677H.Robin1,0
Switzerland,2020-06-08,S:677P.Pelican,0
Switzerland,2020-06-08,others,27
Switzerland,2020-06-08,non_who,27
Switzerland,2020-06-22,Alpha,0
Switzerland,2020-06-22,B.1.1.277,0
Switzerland,2020-06-22,B.1.1.302,0
Switzerland,2020-06-22,B.1.1.519,0
Switzerland,2020-06-22,B.1.160,0
Switzerland,2020-06-22,B.1.177,0
Switzerland,2020-06-22,B.1.221,0
Switzerland,2020-06-22,B.1.258,0
Switzerland,2020-06-22,B.1.367,0
Switzerland,2020-06-22,B.1.620,0
Switzerland,2020-06-22,Beta,0
Switzerland,2020-06-22,Delta,0
Switzerland,2020-06-22,Epsilon,0
Switzerland,2020-06-22,Eta,0
Switzerland,2020-06-22,Gamma,0
Switzerland,2020-06-22,Iota,0
Switzerland,2020-06-22,Kappa,0
Switzerland,2020-06-22,Lambda,0
Switzerland,2020-06-22,Mu,0
Switzerland,2020-06-22,Omicron,0
Switzerland,2020-06-22,S:677H.Robin1,0
Switzerland,2020-06-22,S:677P.Pelican,0
Switzerland,2020-06-22,others,25
Switzerland,2020-06-22,non_who,25
Switzerland,2020-07-06,Alpha,0
Switzerland,2020-07-06,B.1.1.277,0
Switzerland,2020-07-06,B.1.1.302,0
Switzerland,2020-07-06,B.1.1.519,0
Switzerland,2020-07-06,B.1.160,0
Switzerland,2020-07-06,B.1.177,0
Switzerland,2020-07-06,B.1.221,0
Switzerland,2020-07-06,B.1.258,0
Switzerland,2020-07-06,B.1.367,0
Switzerland,2020-07-06,B.1.620,0
Switzerland,2020-07-06,Beta,0
Switzerland,2020-07-06,Delta,0
Switzerland,2020-07-06,Epsilon,0
Switzerland,2020-07-06,Eta,0
Switzerland,2020-07-06,Gamma,0
Switzerland,2020-07-06,Iota,0
Switzerland,2020-07-06,Kappa,0
Switzerland,2020-07-06,Lambda,0
Switzerland,2020-07-06,Mu,0
Switzerland,2020-07-06,Omicron,0
Switzerland,2020-07-06,S:677H.Robin1,0
Switzerland,2020-07-06,S:677P.Pelican,0
Switzerland,2020-07-06,others,89
Switzerland,2020-07-06,non_who,89
Switzerland,2020-07-20,Alpha,0
Switzerland,2020-07-20,B.1.1.277,0
Switzerland,2020-07-20,B.1.1.302,0
Switzerland,2020-07-20,B.1.1.519,0
Switzerland,2020-07-20,B.1.160,0
Switzerland,2020-07-20,B.1.177,0
Switzerland,2020-07-20,B.1.221,0
Switzerland,2020-07-20,B.1.258,0
Switzerland,2020-07-20,B.1.367,1
Switzerland,2020-07-20,B.1.620,0
Switzerland,2020-07-20,Beta,0
Switzerland,2020-07-20,Delta,0
Switzerland,2020-07-20,Epsilon,0
Switzerland,2020-07-20,Eta,0
Switzerland,2020-07-20,Gamma,0
Switzerland,2020-07-20,Iota,0
Switzerland,2020-07-20,Kappa,0
Switzerland,2020-07-20,Lambda,0
Switzerland,2020-07-20,Mu,0
Switzerland,2020-07-20,Omicron,0
Switzerland,2020-07-20,S:677H.Robin1,0
Switzerland,2020-07-20,S:677P.Pelican,0
Switzerland,2020-07-20,others,168
Switzerland,2020-07-20,non_who,169
Switzerland,2020-08-03,Alpha,0
Switzerland,2020-08-03,B.1.1.277,1
Switzerland,2020-08-03,B.1.1.302,0
Switzerland,2020-08-03,B.1.1.519,0
Switzerland,2020-08-03,B.1.160,0
Switzerland,2020-08-03,B.1.177,6
Switzerland,2020-08-03,B.1.221,0
Switzerland,2020-08-03,B.1.258,3
Switzerland,2020-08-03,B.1.367,5
Switzerland,2020-08-03,B.1.620,0
Switzerland,2020-08-03,Beta,0
Switzerland,2020-08-03,Delta,0
Switzerland,2020-08-03,Epsilon,0
Switzerland,2020-08-03,Eta,0
Switzerland,2020-08-03,Gamma,0
Switzerland,2020-08-03,Iota,0
Switzerland,2020-08-03,Kappa,0
Switzerland,2020-08-03,Lambda,0
Switzerland,2020-08-03,Mu,0
Switzerland,2020-08-03,Omicron,0
Switzerland,2020-08-03,S:677H.Robin1,0
Switzerland,2020-08-03,S:677P.Pelican,0
Switzerland,2020-08-03,others,130
Switzerland,2020-08-03,non_who,145
Switzerland,2020-08-17,Alpha,0
Switzerland,2020-08-17,B.1.1.277,1
Switzerland,2020-08-17,B.1.1.302,0
Switzerland,2020-08-17,B.1.1.519,0
Switzerland,2020-08-17,B.1.160,1
Switzerland,2020-08-17,B.1.177,23
Switzerland,2020-08-17,B.1.221,1
Switzerland,2020-08-17,B.1.258,9
Switzerland,2020-08-17,B.1.367,14
Switzerland,2020-08-17,B.1.620,0
Switzerland,2020-08-17,Beta,0
Switzerland,2020-08-17,Delta,0
Switzerland,2020-08-17,Epsilon,0
Switzerland,2020-08-17,Eta,0
Switzerland,2020-08-17,Gamma,0
Switzerland,2020-08-17,Iota,0
Switzerland,2020-08-17,Kappa,0
Switzerland,2020-08-17,Lambda,0
Switzerland,2020-08-17,Mu,0
Switzerland,2020-08-17,Omicron,0
Switzerland,2020-08-17,S:677H.Robin1,0
Switzerland,2020-08-17,S:677P.Pelican,0
Switzerland,2020-08-17,others,125
Switzerland,2020-08-17,non_who,174
Switzerland,2020-08-31,Alpha,0
Switzerland,2020-08-31,B.1.1.277,4
Switzerland,2020-08-31,B.1.1.302,0
Switzerland,2020-08-31,B.1.1.519,0
Switzerland,2020-08-31,B.1.160,38
Switzerland,2020-08-31,B.1.177,74
Switzerland,2020-08-31,B.1.221,6
Switzerland,2020-08-31,B.1.258,10
Switzerland,2020-08-31,B.1.367,21
Switzerland,2020-08-31,B.1.620,0
Switzerland,2020-08-31,Beta,0
Switzerland,2020-08-31,Delta,0
Switzerland,2020-08-31,Epsilon,0
Switzerland,2020-08-31,Eta,0
Switzerland,2020-08-31,Gamma,0
Switzerland,2020-08-31,Iota,0
Switzerland,2020-08-31,Kappa,0
Switzerland,2020-08-31,Lambda,0
Switzerland,2020-08-31,Mu,0
Switzerland,2020-08-31,Omicron,0
Switzerland,2020-08-31,S:677H.Robin1,0
Switzerland,2020-08-31,S:677P.Pelican,0
Switzerland,2020-08-31,others,153
Switzerland,2020-08-31,non_who,306
Switzerland,2020-09-14,Alpha,0
Switzerland,2020-09-14,B.1.1.277,4
Switzerland,2020-09-14,B.1.1.302,0
Switzerland,2020-09-14,B.1.1.519,0
Switzerland,2020-09-14,B.1.160,62
Switzerland,2020-09-14,B.1.177,100
Switzerland,2020-09-14,B.1.221,6
Switzerland,2020-09-14,B.1.258,9
Switzerland,2020-09-14,B.1.367,10
Switzerland,2020-09-14,B.1.620,0
Switzerland,2020-09-14,Beta,0
Switzerland,2020-09-14,Delta,0
Switzerland,2020-09-14,Epsilon,0
Switzerland,2020-09-14,Eta,0
Switzerland,2020-09-14,Gamma,0
Switzerland,2020-09-14,Iota,0
Switzerland,2020-09-14,Kappa,0
Switzerland,2020-09-14,Lambda,0
Switzerland,2020-09-14,Mu,0
Switzerland,2020-09-14,Omicron,0
Switzerland,2020-09-14,S:677H.Robin1,0
Switzerland,2020-09-14,S:677P.Pelican,0
Switzerland,2020-09-14,others,97
Switzerland,2020-09-14,non_who,288
Switzerland,2020-09-28,Alpha,0
Switzerland,2020-09-28,B.1.1.277,0
Switzerland,2020-09-28,B.1.1.302,0
Switzerland,2020-09-28,B.1.1.519,0
Switzerland,2020-09-28,B.1.160,14
Switzerland,2020-09-28,B.1.177,10
Switzerland,2020-09-28,B.1.221,0
Switzerland,2020-09-28,B.1.258,2
Switzerland,2020-09-28,B.1.367,0
Switzerland,2020-09-28,B.1.620,0
Switzerland,2020-09-28,Beta,0
Switzerland,2020-09-28,Delta,0
Switzerland,2020-09-28,Epsilon,0
Switzerland,2020-09-28,Eta,0
Switzerland,2020-09-28,Gamma,0
Switzerland,2020-09-28,Iota,0
Switzerland,2020-09-28,Kappa,0
Switzerland,2020-09-28,Lambda,0
Switzerland,2020-09-28,Mu,0
Switzerland,2020-09-28,Omicron,0
Switzerland,2020-09-28,S:677H.Robin1,0
Switzerland,2020-09-28,S:677P.Pelican,0
Switzerland,2020-09-28,others,26
Switzerland,2020-09-28,non_who,52
Switzerland,2020-10-12,Alpha,0
Switzerland,2020-10-12,B.1.1.277,0
Switzerland,2020-10-12,B.1.1.302,0
Switzerland,2020-10-12,B.1.1.519,0
Switzerland,2020-10-12,B.1.160,95
Switzerland,2020-10-12,B.1.177,138
Switzerland,2020-10-12,B.1.221,5
Switzerland,2020-10-12,B.1.258,13
Switzerland,2020-10-12,B.1.367,4
Switzerland,2020-10-12,B.1.620,0
Switzerland,2020-10-12,Beta,0
Switzerland,2020-10-12,Delta,0
Switzerland,2020-10-12,Epsilon,0
Switzerland,2020-10-12,Eta,0
Switzerland,2020-10-12,Gamma,0
Switzerland,2020-10-12,Iota,0
Switzerland,2020-10-12,Kappa,0
Switzerland,2020-10-12,Lambda,0
Switzerland,2020-10-12,Mu,0
Switzerland,2020-10-12,Omicron,0
Switzerland,2020-10-12,S:677H.Robin1,0
Switzerland,2020-10-12,S:677P.Pelican,0
Switzerland,2020-10-12,others,193
Switzerland,2020-10-12,non_who,448
Switzerland,2020-10-26,Alpha,0
Switzerland,2020-10-26,B.1.1.277,0
Switzerland,2020-10-26,B.1.1.302,0
Switzerland,2020-10-26,B.1.1.519,0
Switzerland,2020-10-26,B.1.160,232
